Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28153 Torremocha de Jarama;;;Renta neta media por hogar;2016;29.442
28153 Torremocha de Jarama;;;Renta neta media por hogar;2015;29.861
28154 Torres de la Alameda;;;Renta neta media por hogar;2020;33.067
28154 Torres de la Alameda;;;Renta neta media por hogar;2019;33.596
28154 Torres de la Alameda;;;Renta neta media por hogar;2018;32.041
28154 Torres de la Alameda;;;Renta neta media por hogar;2017;30.947
28154 Torres de la Alameda;;;Renta neta media por hogar;2016;29.884
28154 Torres de la Alameda;;;Renta neta media por hogar;2015;29.103
28155 Valdaracete;;;Renta neta media por hogar;2020;25.817
28155 Valdaracete;;;Renta neta media por hogar;2019;27.021
28155 Valdaracete;;;Renta neta media por hogar;2018;25.949
28155 Valdaracete;;;Renta neta media por hogar;2017;24.899
28155 Valdaracete;;;Renta neta media por hogar;2016;26.181
28155 Valdaracete;;;Renta neta media por hogar;2015;23.950
28156 Valdeavero;;;Renta neta media por hogar;2020;32.055
28156 Valdeavero;;;Renta neta media por hogar;2019;32.302
28156 Valdeavero;;;Renta neta media por hogar;2018;30.443
28156 Valdeavero;;;Renta neta media por hogar;2017;29.804
28156 Valdeavero;;;Renta neta media por hogar;2016;28.851
28156 Valdeavero;;;Renta neta media por hogar;2015;27.218
28157 Valdelaguna;;;Renta neta media por hogar;2020;27.019
28157 Valdelaguna;;;Renta neta media por hogar;2019;26.711
28157 Valdelaguna;;;Renta neta media por hogar;2018;25.252
28157 Valdelaguna;;;Renta neta media por hogar;2017;23.378
28157 Valdelaguna;;;Renta neta media por hogar;2016;23.245
28157 Valdelaguna;;;Renta neta media por hogar;2015;22.369
28158 Valdemanco;;;Renta neta media por hogar;2020;30.360
28158 Valdemanco;;;Renta neta media por hogar;2019;29.254
28158 Valdemanco;;;Renta neta media por hogar;2018;30.205
28158 Valdemanco;;;Renta neta media por hogar;2017;27.556
28158 Valdemanco;;;Renta neta media por hogar;2016;27.231
28158 Valdemanco;;;Renta neta media por hogar;2015;26.914
28159 Valdemaqueda;;;Renta neta media por hogar;2020;23.711
28159 Valdemaqueda;;;Renta neta media por hogar;2019;24.025
28159 Valdemaqueda;;;Renta neta media por hogar;2018;23.020
28159 Valdemaqueda;;;Renta neta media por hogar;2017;22.056
28159 Valdemaqueda;;;Renta neta media por hogar;2016;20.996
28159 Valdemaqueda;;;Renta neta media por hogar;2015;20.642
28160 Valdemorillo;;;Renta neta media por hogar;2020;40.886
28160 Valdemorillo;;;Renta neta media por hogar;2019;39.596
28160 Valdemorillo;;;Renta neta media por hogar;2018;32.268
28160 Valdemorillo;;;Renta neta media por hogar;2017;36.588
28160 Valdemorillo;;;Renta neta media por hogar;2016;37.294
28160 Valdemorillo;;;Renta neta media por hogar;2015;36.149
28161 Valdemoro;;;Renta neta media por hogar;2020;38.246
28161 Valdemoro;;;Renta neta media por hogar;2019;38.126
28161 Valdemoro;;;Renta neta media por hogar;2018;36.360
28161 Valdemoro;;;Renta neta media por hogar;2017;34.829
28161 Valdemoro;;;Renta neta media por hogar;2016;33.882
28161 Valdemoro;;;Renta neta media por hogar;2015;32.993
28162 Valdeolmos-Alalpardo;;;Renta neta media por hogar;2020;43.908
28162 Valdeolmos-Alalpardo;;;Renta neta media por hogar;2019;43.552
28162 Valdeolmos-Alalpardo;;;Renta neta media por hogar;2018;44.503
28162 Valdeolmos-Alalpardo;;;Renta neta media por hogar;2017;41.781
28162 Valdeolmos-Alalpardo;;;Renta neta media por hogar;2016;41.260
28162 Valdeolmos-Alalpardo;;;Renta neta media por hogar;2015;39.580
28163 Valdepiélagos;;;Renta neta media por hogar;2020;32.983
28163 Valdepiélagos;;;Renta neta media por hogar;2019;33.503
28163 Valdepiélagos;;;Renta neta media por hogar;2018;31.149
28163 Valdepiélagos;;;Renta neta media por hogar;2017;29.230
28163 Valdepiélagos;;;Renta neta media por hogar;2016;27.643
28163 Valdepiélagos;;;Renta neta media por hogar;2015;27.953
28164 Valdetorres de Jarama;;;Renta neta media por hogar;2020;35.598
28164 Valdetorres de Jarama;;;Renta neta media por hogar;2019;34.931
28164 Valdetorres de Jarama;;;Renta neta media por hogar;2018;34.179
28164 Valdetorres de Jarama;;;Renta neta media por hogar;2017;32.091
28164 Valdetorres de Jarama;;;Renta neta media por hogar;2016;31.361
28164 Valdetorres de Jarama;;;Renta neta media por hogar;2015;30.438
28165 Valdilecha;;;Renta neta media por hogar;2020;27.881
28165 Valdilecha;;;Renta neta media por hogar;2019;28.382
28165 Valdilecha;;;Renta neta media por hogar;2018;27.166
28165 Valdilecha;;;Renta neta media por hogar;2017;25.690
28165 Valdilecha;;;Renta neta media por hogar;2016;25.056
28165 Valdilecha;;;Renta neta media por hogar;2015;24.063
28166 Valverde de Alcalá;;;Renta neta media por hogar;2020;32.123
28166 Valverde de Alcalá;;;Renta neta media por hogar;2019;30.667
28166 Valverde de Alcalá;;;Renta neta media por hogar;2018;29.523
28166 Valverde de Alcalá;;;Renta neta media por hogar;2017;28.294
28166 Valverde de Alcalá;;;Renta neta media por hogar;2016;27.138
28166 Valverde de Alcalá;;;Renta neta media por hogar;2015;27.501
28167 Velilla de San Antonio;;;Renta neta media por hogar;2020;37.881
28167 Velilla de San Antonio;;;Renta neta media por hogar;2019;37.932
28167 Velilla de San Antonio;;;Renta neta media por hogar;2018;36.252
28167 Velilla de San Antonio;;;Renta neta media por hogar;2017;35.102
28167 Velilla de San Antonio;;;Renta neta media por hogar;2016;34.256
28167 Velilla de San Antonio;;;Renta neta media por hogar;2015;33.325
28168 Vellón, El;;;Renta neta media por hogar;2020;29.233
28168 Vellón, El;;;Renta neta media por hogar;2019;28.820
28168 Vellón, El;;;Renta neta media por hogar;2018;26.867
28168 Vellón, El;;;Renta neta media por hogar;2017;26.144
28168 Vellón, El;;;Renta neta media por hogar;2016;24.980
28168 Vellón, El;;;Renta neta media por hogar;2015;24.356
28169 Venturada;;;Renta neta media por hogar;2020;51.476
28169 Venturada;;;Renta neta media por hogar;2019;53.752
28169 Venturada;;;Renta neta media por hogar;2018;50.401
28169 Venturada;;;Renta neta media por hogar;2017;47.899
28169 Venturada;;;Renta neta media por hogar;2016;47.817
28169 Venturada;;;Renta neta media por hogar;2015;46.412
28170 Villaconejos;;;Renta neta media por hogar;2020;26.498
28170 Villaconejos;;;Renta neta media por hogar;2019;25.883
28170 Villaconejos;;;Renta neta media por hogar;2018;25.148
28170 Villaconejos;;;Renta neta media por hogar;2017;23.677
28170 Villaconejos;;;Renta neta media por hogar;2016;22.740
28170 Villaconejos;;;Renta neta media por hogar;2015;21.209
28171 Villa del Prado;;;Renta neta media por hogar;2020;29.439
28171 Villa del Prado;;;Renta neta media por hogar;2019;28.543
28171 Villa del Prado;;;Renta neta media por hogar;2018;26.976
28171 Villa del Prado;;;Renta neta media por hogar;2017;25.618
28171 Villa del Prado;;;Renta neta media por hogar;2016;24.865
28171 Villa del Prado;;;Renta neta media por hogar;2015;24.175
28172 Villalbilla;;;Renta neta media por hogar;2020;46.475
28172 Villalbilla;;;Renta neta media por hogar;2019;46.310
28172 Villalbilla;;;Renta neta media por hogar;2018;43.828
28172 Villalbilla;;;Renta neta media por hogar;2017;42.091
28172 Villalbilla;;;Renta neta media por hogar;2016;40.819
28172 Villalbilla;;;Renta neta media por hogar;2015;39.159
28173 Villamanrique de Tajo;;;Renta neta media por hogar;2020;25.228
28173 Villamanrique de Tajo;;;Renta neta media por hogar;2019;23.611
28173 Villamanrique de Tajo;;;Renta neta media por hogar;2018;23.078
28173 Villamanrique de Tajo;;;Renta neta media por hogar;2017;21.469
28173 Villamanrique de Tajo;;;Renta neta media por hogar;2016;22.180
28173 Villamanrique de Tajo;;;Renta neta media por hogar;2015;20.613
28174 Villamanta;;;Renta neta media por hogar;2020;30.561
28174 Villamanta;;;Renta neta media por hogar;2019;30.564
28174 Villamanta;;;Renta neta media por hogar;2018;30.246
28174 Villamanta;;;Renta neta media por hogar;2017;28.496
28174 Villamanta;;;Renta neta media por hogar;2016;27.060
28174 Villamanta;;;Renta neta media por hogar;2015;26.399
28175 Villamantilla;;;Renta neta media por hogar;2020;33.739
28175 Villamantilla;;;Renta neta media por hogar;2019;31.706
28175 Villamantilla;;;Renta neta media por hogar;2018;31.048
28175 Villamantilla;;;Renta neta media por hogar;2017;29.533
28175 Villamantilla;;;Renta neta media por hogar;2016;28.912
28175 Villamantilla;;;Renta neta media por hogar;2015;28.847
28176 Villanueva de la Cañada;;;Renta neta media por hogar;2020;59.240
28176 Villanueva de la Cañada;;;Renta neta media por hogar;2019;60.759
28176 Villanueva de la Cañada;;;Renta neta media por hogar;2018;57.901
28176 Villanueva de la Cañada;;;Renta neta media por hogar;2017;55.118
28176 Villanueva de la Cañada;;;Renta neta media por hogar;2016;55.169
28176 Villanueva de la Cañada;;;Renta neta media por hogar;2015;52.798
28177 Villanueva del Pardillo;;;Renta neta media por hogar;2020;50.302
28177 Villanueva del Pardillo;;;Renta neta media por hogar;2019;51.289
28177 Villanueva del Pardillo;;;Renta neta media por hogar;2018;49.318
28177 Villanueva del Pardillo;;;Renta neta media por hogar;2017;47.151
28177 Villanueva del Pardillo;;;Renta neta media por hogar;2016;45.881
28177 Villanueva del Pardillo;;;Renta neta media por hogar;2015;44.568
28178 Villanueva de Perales;;;Renta neta media por hogar;2020;35.178
28178 Villanueva de Perales;;;Renta neta media por hogar;2019;32.940
28178 Villanueva de Perales;;;Renta neta media por hogar;2018;19.568
28178 Villanueva de Perales;;;Renta neta media por hogar;2017;32.438
28178 Villanueva de Perales;;;Renta neta media por hogar;2016;30.690
28178 Villanueva de Perales;;;Renta neta media por hogar;2015;30.508
28179 Villar del Olmo;;;Renta neta media por hogar;2020;36.023
28179 Villar del Olmo;;;Renta neta media por hogar;2019;35.660
28179 Villar del Olmo;;;Renta neta media por hogar;2018;33.456
28179 Villar del Olmo;;;Renta neta media por hogar;2017;31.925
28179 Villar del Olmo;;;Renta neta media por hogar;2016;32.060
28179 Villar del Olmo;;;Renta neta media por hogar;2015;31.168
28180 Villarejo de Salvanés;;;Renta neta media por hogar;2020;29.851
28180 Villarejo de Salvanés;;;Renta neta media por hogar;2019;29.788
28180 Villarejo de Salvanés;;;Renta neta media por hogar;2018;28.094
28180 Villarejo de Salvanés;;;Renta neta media por hogar;2017;27.363
28180 Villarejo de Salvanés;;;Renta neta media por hogar;2016;26.384
28180 Villarejo de Salvanés;;;Renta neta media por hogar;2015;25.636
28181 Villaviciosa de Odón;;;Renta neta media por hogar;2020;56.991
28181 Villaviciosa de Odón;;;Renta neta media por hogar;2019;57.226
28181 Villaviciosa de Odón;;;Renta neta media por hogar;2018;54.586
28181 Villaviciosa de Odón;;;Renta neta media por hogar;2017;53.347
28181 Villaviciosa de Odón;;;Renta neta media por hogar;2016;51.775
28181 Villaviciosa de Odón;;;Renta neta media por hogar;2015;49.702
28182 Villavieja del Lozoya;;;Renta neta media por hogar;2020;31.047
28182 Villavieja del Lozoya;;;Renta neta media por hogar;2019;30.583
28182 Villavieja del Lozoya;;;Renta neta media por hogar;2018;28.358
28182 Villavieja del Lozoya;;;Renta neta media por hogar;2017;26.676
28182 Villavieja del Lozoya;;;Renta neta media por hogar;2016;26.200
28182 Villavieja del Lozoya;;;Renta neta media por hogar;2015;26.503
28183 Zarzalejo;;;Renta neta media por hogar;2020;26.366
28183 Zarzalejo;;;Renta neta media por hogar;2019;27.032
28183 Zarzalejo;;;Renta neta media por hogar;2018;24.916
28183 Zarzalejo;;;Renta neta media por hogar;2017;24.227
28183 Zarzalejo;;;Renta neta media por hogar;2016;24.089
28183 Zarzalejo;;;Renta neta media por hogar;2015;24.038
28901 Lozoyuela-Navas-Sieteiglesias;;;Renta neta media por hogar;2020;27.853
28901 Lozoyuela-Navas-Sieteiglesias;;;Renta neta media por hogar;2019;27.057
28901 Lozoyuela-Navas-Sieteiglesias;;;Renta neta media por hogar;2018;26.305
28901 Lozoyuela-Navas-Sieteiglesias;;;Renta neta media por hogar;2017;24.661
28901 Lozoyuela-Navas-Sieteiglesias;;;Renta neta media por hogar;2016;24.640
28901 Lozoyuela-Navas-Sieteiglesias;;;Renta neta media por hogar;2015;23.512
28902 Puentes Viejas;;;Renta neta media por hogar;2020;29.733
28902 Puentes Viejas;;;Renta neta media por hogar;2019;29.495
28902 Puentes Viejas;;;Renta neta media por hogar;2018;27.579
28902 Puentes Viejas;;;Renta neta media por hogar;2017;25.233
28902 Puentes Viejas;;;Renta neta media por hogar;2016;27.792
28902 Puentes Viejas;;;Renta neta media por hogar;2015;26.548
28903 Tres Cantos;;;Renta neta media por hogar;2020;57.055
28903 Tres Cantos;;;Renta neta media por hogar;2019;56.868
28903 Tres Cantos;;;Renta neta media por hogar;2018;54.475
28903 Tres Cantos;;;Renta neta media por hogar;2017;51.944
28903 Tres Cantos;;;Renta neta media por hogar;2016;51.533
28903 Tres Cantos;;;Renta neta media por hogar;2015;51.193
