permanencia,edad,num_personas_dependientes,num_meses_cliente,productos_financieros_contratados,num_meses_inactivo_12_meses,veces_contactado_12_meses,limite_credito,saldo_pendiente_tarjeta,credito_disponible,dif_cantidad_gastada_trimestre,credito_gastado_anual,total_transacciones,dif_total_trans_trimestre,ratio_utilizacion_credito,genero_F,genero_M,nivel_educativo_College,nivel_educativo_Doctorate,nivel_educativo_Graduate,nivel_educativo_High School,nivel_educativo_Post-Graduate,nivel_educativo_Uneducated,nivel_educativo_Unknown,estado_civil_Divorced,estado_civil_Married,estado_civil_Single,estado_civil_Unknown,banda_salarial_$120K +,banda_salarial_$40K - $60K,banda_salarial_$60K - $80K,banda_salarial_$80K - $120K,banda_salarial_Less than $40K,banda_salarial_Unknown
0,38,1,33,5,1,2,3131.114644054195,2517,614.1146440541952,0.7235602193100099,2491,50,0.5109617853152683,0.8039713389864512,1.0,0.0,0.9082223935288242,0.0,0.0,0.0,0.0,0.0,0.09177760647117583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,52,3,38,3,3,4,2699.8904479664893,1700,999.4287899368583,0.621475880922784,2374,54,0.5135619830607075,0.6296713438994674,1.0,0.0,0.0,0.0,0.0,0.6809532914035762,0.0,0.0,0.3190467085964238,0.0,0.6809532914035762,0.3190467085964238,0.0,0.0,0.0,0.0,0.0,0.6809532914035762,0.3190467085964238
0,48,2,35,4,3,4,2511.827840340526,2079,432.8093141745331,0.8277602866767821,2601,52,0.6133612077348838,0.8273797339008768,1.0,0.0,0.0,0.8793244633625606,0.0,0.0,0.0,0.0,0.12067553663743935,0.0,0.8793244633625606,0.12067553663743935,0.0,0.0,0.12067553663743935,0.0,0.0,0.8793244633625606,0.0
0,49,2,41,3,3,3,1722.7418591915216,0,1722.7418591915216,0.593122034512891,2291,46,0.7731440142612116,0.0,1.0,0.0,0.0,0.0,0.0,0.4857729887340224,0.0,0.0,0.5142270112659776,0.0,0.0,1.0,0.0,0.0,0.4857729887340224,0.0,0.0,0.5142270112659776,0.0
0,54,2,39,5,2,2,3694.7364014218865,2517,1177.7364014218865,0.767367922948563,2598,44,0.6411422605051584,0.6813135286361092,1.0,0.0,0.0,0.460808920486367,0.0,0.539191079513633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460808920486367,0.539191079513633
0,43,2,25,4,1,4,16277.715611343814,0,16277.715611343814,0.5598777576120229,2039,52,0.8904808916423107,0.0,0.0,1.0,0.7449065671676206,0.0,0.0,0.0,0.0,0.2550934328323794,0.0,0.0,0.0,1.0,0.0,0.2550934328323794,0.0,0.7449065671676206,0.0,0.0,0.0
0,52,2,41,2,3,3,1438.3,0,1438.3,0.7039823927272382,887,27,0.41612540363630796,0.0,0.7678763636337114,0.23212363636628863,0.0,0.0,0.7678763636337114,0.0,0.0,0.0,0.23212363636628863,0.0,1.0,0.0,0.0,0.0,0.23212363636628863,0.0,0.0,0.7678763636337114,0.0
0,47,1,37,1,2,2,5779.028990714801,2517,3262.0289907148012,0.8879353948547788,9258,74,0.7805712311387388,0.4373702373536062,0.7517945873672564,0.24820541263274365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24820541263274365,0.7517945873672564,0.0,0.0,0.0,0.24820541263274365,0.0,0.7517945873672564,0.0
0,48,1,36,4,2,2,5227.567878319209,2442,2784.7019551606336,0.6438321354883654,2082,43,0.3935883656892177,0.4679933498498995,0.5883656892176566,0.41163431078234336,0.0,0.5883656892176566,0.41163431078234336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5883656892176566,0.0,0.41163431078234336,0.0,0.0
0,51,2,38,2,3,3,1926.696535758124,1451,474.8912785897609,0.43524731451526677,2312,40,0.5623393071516248,0.7539366785674433,1.0,0.0,0.0,0.21266428651134284,0.0,0.0,0.0,0.7873357134886572,0.0,0.0,0.0,1.0,0.0,0.0,0.7873357134886572,0.0,0.0,0.0,0.21266428651134284
0,55,2,37,2,3,3,8225.230536531913,1387,6837.34224303708,0.8107093865890588,717,13,0.8030213705647393,0.16835825505531926,0.0,1.0,0.0,0.0,0.9029817817629106,0.0,0.0,0.09701821823708945,0.0,0.0,1.0,0.0,0.0,0.9029817817629106,0.0,0.0,0.09701821823708945,0.0,0.0
0,51,0,42,1,3,3,9962.019798140007,531,9430.507309226854,0.5469802018599929,2068,49,0.4911669032822841,0.05333840117614383,0.9357614241428741,0.06423857585712589,0.0,0.0,0.06423857585712589,0.9357614241428741,0.0,0.0,0.0,0.0,0.9357614241428741,0.06423857585712589,0.0,0.0,0.0,0.06423857585712589,0.0,0.0,0.9357614241428741
0,48,3,32,2,2,3,8111.741768808279,2377,5734.025344469354,0.4469946126764201,2098,45,0.3766603480766342,0.29292416686707107,0.4073039333571222,0.5926960666428778,0.0,0.0,0.4073039333571222,0.0,0.0,0.5926960666428778,0.0,0.0,0.4073039333571222,0.5926960666428778,0.0,0.5926960666428778,0.0,0.0,0.0,0.4073039333571222,0.0
0,58,0,48,1,3,2,29348.527890216606,366,28981.626954459058,1.029880474467134,8250,66,0.6483372144703063,0.012247527660003997,0.0,1.0,0.8250353191428,0.0,0.0,0.0,0.0,0.0,0.17496468085719996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,41,2,27,2,3,4,8984.05993208871,49,8934.475583212034,0.4154437238673242,863,16,0.26175857416218323,0.0052417740241057845,0.0,1.0,0.0,0.0,0.0,0.14166956821907517,0.0,0.8583304317809248,0.0,0.0,1.0,0.0,0.0,0.8583304317809248,0.0,0.0,0.14166956821907517,0.0,0.0
0,43,3,31,4,2,3,4239.585836391925,2086,2152.9798462593963,1.1361114915103003,2584,37,0.20583119091232885,0.4916362207434345,1.0,0.0,0.0,0.0,0.5363779256565502,0.4636220743434498,0.0,0.0,0.0,0.0,0.0,0.5363779256565502,0.4636220743434498,0.0,0.4636220743434498,0.0,0.0,0.5363779256565502,0.0
0,44,3,34,1,2,3,4863.124102785082,124,4738.4249661953145,0.6053751794429836,7246,60,0.6038088005797275,0.02509668157781494,0.0,1.0,0.0,0.0,0.7842712993067169,0.2157287006932831,0.0,0.0,0.0,0.0,0.7842712993067169,0.2157287006932831,0.0,0.0,0.0,0.7842712993067169,0.2157287006932831,0.0,0.0
0,41,2,34,1,3,4,1659.4595256938896,0,1659.4595256938896,0.7772352323962689,2474,48,0.7326829440071737,0.0,1.0,0.0,0.0,0.0,0.0,0.9468801963410236,0.0,0.0,0.053119803658976394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,49,1,35,3,3,1,7240.127898448043,0,7240.127898448043,0.9615295799656858,2783,45,0.9425554109208881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.724829887511932,0.0,0.0,0.0,0.275170112488068
0,45,3,33,4,3,1,1649.6223222444974,1360,289.32668641502147,0.9062652689158158,2749,41,0.624949008659519,0.8231937670938281,0.6020396536192428,0.39796034638075717,0.0,0.39796034638075717,0.0,0.0,0.0,0.0,0.6020396536192428,0.6020396536192428,0.39796034638075717,0.0,0.0,0.0,0.0,0.39796034638075717,0.0,0.6020396536192428,0.0
0,43,3,36,2,3,3,19686.96201718674,494,19192.346672117903,0.8041282183103875,8269,69,0.6018948401771278,0.025149932800110377,0.9314789925966807,0.06852100740331935,0.0,0.0,0.0,0.0,0.0,0.06852100740331935,0.9314789925966807,0.06852100740331935,0.0,0.9314789925966807,0.0,0.0,0.9314789925966807,0.0,0.06852100740331935,0.0,0.0
0,33,1,31,4,2,2,13492.265943347256,2517,10975.265943347256,0.9369412283921925,9714,81,0.9526038800921492,0.18635292386926913,0.0,1.0,0.0,0.0,0.0,0.33823096731728486,0.0,0.0,0.6617690326827151,0.33823096731728486,0.0,0.6617690326827151,0.0,0.0,0.6617690326827151,0.33823096731728486,0.0,0.0,0.0
0,41,3,36,5,3,3,4729.129113225889,0,4729.129113225889,0.9759330309677231,8779,66,0.7029902056454163,0.0,0.9138762903217963,0.08612370967820371,0.0,0.0,0.0,0.9138762903217963,0.0,0.0,0.08612370967820371,0.0,0.0,1.0,0.0,0.0,0.08612370967820371,0.0,0.0,0.9138762903217963,0.0
0,59,0,40,3,2,4,2422.630607781808,0,2422.630607781808,0.20007904504441865,1521,35,0.2052695282932585,0.0,1.0,0.0,0.0,0.0,0.018955137745534256,0.0,0.0,0.0,0.9810448622544657,0.0,0.0,1.0,0.0,0.0,0.9810448622544657,0.0,0.0,0.018955137745534256,0.0
0,49,3,38,3,3,2,4333.52552121499,153,4179.985432185723,0.8270697095283228,7884,68,0.7991279807854297,0.03507596861444451,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6618107285744247,0.3381892714255753,0.0,0.0,0.0
0,40,2,36,3,3,1,1468.4581693186635,607,860.7801894028846,0.8277592735824835,2581,47,0.5785761638719876,0.41226835060322076,1.0,0.0,0.1831097104958317,0.0,0.0,0.0,0.0,0.8168902895041683,0.0,0.0,0.1831097104958317,0.8168902895041683,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,60,0,52,4,0,1,18444.308228101298,0,18444.308228101298,0.8584100217157749,2587,43,0.840776811710956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2504544357789148,0.0,0.0,0.0,0.7495455642210852
0,48,4,39,4,2,1,34516.0,2517,31999.0,0.4998175635979477,2118,49,0.6865458392707384,0.073,0.0,1.0,0.0,0.0,0.0,0.3004657423844762,0.6995342576155238,0.0,0.0,0.3004657423844762,0.0,0.6995342576155238,0.0,0.6995342576155238,0.0,0.0,0.3004657423844762,0.0,0.0
0,43,2,31,3,3,3,34516.0,0,34516.0,0.7122475547655174,2365,48,0.6403960339052815,0.0,0.30693107298123257,0.6930689270187674,0.0,0.0,0.6930689270187674,0.30693107298123257,0.0,0.0,0.0,0.0,0.0,0.6930689270187674,0.30693107298123257,0.0,0.0,0.0,0.6930689270187674,0.0,0.30693107298123257
0,45,2,34,1,2,2,7068.093283286361,0,7068.093283286361,0.8372006792692888,2625,41,0.5160310944287869,0.0,0.0,1.0,0.0,0.0,0.057094337907943715,0.0,0.0,0.0,0.9429056620920563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,45,1,35,2,3,3,7269.7735690577165,768,6501.680365530616,0.6437531371431529,1951,31,0.37606022303992576,0.10578910297889957,0.0,1.0,0.0,0.3430517325196506,0.6569482674803494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6569482674803494,0.3430517325196506,0.0,0.0,0.0
0,49,3,36,4,3,3,6173.041205736197,0,6173.041205736197,0.9173354878816313,9098,65,0.6882466127643421,0.0,0.3330640147960934,0.6669359852039066,0.0,0.0,0.6669359852039066,0.0,0.0,0.0,0.3330640147960934,0.6669359852039066,0.0,0.3330640147960934,0.0,0.0,0.0,0.6669359852039066,0.0,0.3330640147960934,0.0
0,37,2,24,3,2,2,1659.5406605116484,806,853.1025291982278,0.8047976641417759,2624,58,0.7836527185936865,0.48584688683721616,1.0,0.0,0.10252919822780138,0.0,0.8974708017721986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,32,0,26,3,2,4,22376.982529166162,0,22376.982529166162,0.4208007259998869,713,10,0.2517042715658886,0.0,0.011917982978242092,0.9880820170217579,0.0,0.0,0.011917982978242092,0.9880820170217579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9880820170217579,0.0,0.0,0.0,0.0,0.011917982978242092
0,39,3,31,5,2,2,13519.355301970645,2343,11175.75638686006,0.9100152159787767,9193,80,0.9702842415765158,0.1730609089092534,0.0,1.0,0.2842640735892047,0.0,0.0,0.0,0.0,0.0,0.7157359264107953,0.0,0.2842640735892047,0.7157359264107953,0.0,0.0,0.7157359264107953,0.2842640735892047,0.0,0.0,0.0
0,49,3,35,4,3,4,2690.1088251933743,1612,1077.1426645304293,0.5124830803314725,2265,57,0.5507670611053366,0.5995919055248466,1.0,0.0,0.0,0.0,0.027206298343556035,0.972793701656444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972793701656444,0.027206298343556035
0,45,3,35,4,2,2,1438.3,1212,225.80724173428098,0.7800871283337492,2446,39,0.44471128261617754,0.8429500113761188,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830646996148205,0.0,0.01693530038517954,0.0,0.0,0.0,0.0,0.9830646996148205,0.01693530038517954
0,60,0,45,1,3,1,1438.3,853,584.8539182791027,0.8715292961183922,732,19,0.7592159424950464,0.5936146655449721,0.5060208508598121,0.4939791491401879,0.0,0.0,0.5060208508598121,0.4939791491401879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,2,27,4,2,3,12112.194309702296,0,12112.194309702296,0.5630794611322933,2408,50,0.7454442375612145,0.0,0.1306476990076526,0.8693523009923474,0.0,0.0,0.1306476990076526,0.0,0.0,0.0,0.8693523009923474,0.1306476990076526,0.8693523009923474,0.0,0.0,0.0,0.0,0.0,0.8693523009923474,0.0,0.1306476990076526
0,37,3,24,3,2,3,1524.2876473862004,869,654.3930357401885,0.770420958734509,2264,48,0.6018395387432467,0.5715269417699399,0.7368264557515041,0.2631735442484959,0.2631735442484959,0.0,0.0,0.7368264557515041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631735442484959,0.7368264557515041,0.0
0,55,3,42,2,1,4,1438.3,0,1438.3,0.5894615112315696,2260,55,0.8282101278708899,0.0,1.0,0.0,0.4989597630153966,0.0,0.0,0.0,0.0,0.0,0.5010402369846034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5010402369846034,0.4989597630153966
0,41,2,33,3,2,3,20176.55482174373,756,19419.972383144017,0.9018005430305427,8188,78,0.6961009088930487,0.03725374720907791,0.5727605329550868,0.4272394670449132,0.0,0.0,0.0,0.0,0.0,0.4272394670449132,0.5727605329550868,0.0,0.4272394670449132,0.5727605329550868,0.0,0.0,0.5727605329550868,0.0,0.4272394670449132,0.0,0.0
0,43,2,34,2,3,3,26257.167919327636,345,25911.76719129297,1.0118684349435414,8863,63,0.5982427173648064,0.012487670342135267,0.8627728533831289,0.13722714661687108,0.0,0.0,0.13722714661687108,0.0,0.0,0.0,0.8627728533831289,0.0,0.0,1.0,0.0,0.13722714661687108,0.0,0.0,0.0,0.0,0.8627728533831289
0,55,1,47,3,2,2,2834.4292949913115,1810,1024.426036296222,0.3884473785803698,4025,42,0.4099118277619619,0.6370520050599215,1.0,0.0,0.9376614606165921,0.0,0.06233853938340794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9376614606165921,0.06233853938340794
0,51,3,44,2,3,3,3244.7126381999915,2517,727.7126381999915,0.8076224610926765,2728,47,0.6505655815219932,0.7762059633512215,0.3519297707317768,0.6480702292682232,0.0,0.0,0.3519297707317768,0.6480702292682232,0.0,0.0,0.0,0.0,0.6480702292682232,0.0,0.3519297707317768,0.0,0.0,0.0,0.6480702292682232,0.3519297707317768,0.0
0,43,3,35,2,2,3,2653.9226867988596,2501,152.0457315940596,0.7427854920166806,2621,39,0.5486302689538315,0.9432770745369135,1.0,0.0,0.0,0.0,0.4461492564571695,0.5538507435428305,0.0,0.0,0.0,0.0,0.4461492564571695,0.0,0.5538507435428305,0.0,0.4461492564571695,0.0,0.0,0.5538507435428305,0.0
0,33,2,22,5,2,2,3144.237220134181,0,3144.237220134181,0.8010986874666598,2816,42,0.6719250965350315,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36,1,21,4,2,3,4224.900969954379,0,4224.900969954379,0.9017070754783854,8661,68,0.964586805671722,0.0,0.0,1.0,0.33390247152655395,0.0,0.0,0.0,0.0,0.0,0.666097528473446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,31,0,24,3,2,3,4150.693340408797,398,3752.467732376886,0.836,8516,68,0.7667772331302287,0.0954548273934169,0.0,1.0,0.25425916098893053,0.0,0.0,0.0,0.7457408390110695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7457408390110695,0.25425916098893053,0.0,0.0,0.0
0,41,2,31,5,2,3,4128.629136900103,0,4128.629136900103,0.652945368312307,7543,80,0.7505424081356452,0.0,0.6310493932702206,0.3689506067297794,0.0,0.0,0.3689506067297794,0.0,0.0,0.6310493932702206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,33,0,27,3,2,3,1438.3,0,1438.3,0.6587633637214066,1004,20,0.1429265139274094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2792748879733211,0.7207251120266789,0.0,0.0,0.2792748879733211,0.7207251120266789,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,55,2,42,5,2,4,34516.0,0,34516.0,0.9098873124642014,8447,71,0.7659994994232134,0.0,0.0,1.0,0.0,0.0,0.5140233698765098,0.48597663012349024,0.0,0.0,0.0,0.0,0.5140233698765098,0.48597663012349024,0.0,0.5140233698765098,0.0,0.0,0.48597663012349024,0.0,0.0
0,46,3,26,3,2,3,1464.9904724437326,66,1398.7570991712496,0.7115854999449026,2308,45,0.4772978134188559,0.04415558218165534,1.0,0.0,0.0,0.6057537305209344,0.0,0.3942462694790656,0.0,0.0,0.0,0.0,0.0,0.3942462694790656,0.6057537305209344,0.0,0.0,0.0,0.0,0.3942462694790656,0.6057537305209344
0,45,1,30,3,2,3,1551.743451408433,0,1551.743451408433,0.7633072257436526,2296,44,0.4521551942873955,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4729498435074363,0.5270501564925637,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,37,1,26,1,2,2,3860.4415509459604,133,3726.4587821345913,0.805717838243793,7772,64,0.7329222635579148,0.03320442531412195,0.582533777440736,0.417466222559264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.417466222559264,0.582533777440736,0.0,0.0,0.0,0.417466222559264,0.0,0.0,0.582533777440736,0.0
0,51,3,41,3,2,2,1544.1540938080088,0,1544.1540938080088,0.7940899003432698,2300,43,0.3599181238398226,0.0,1.0,0.0,0.0,0.0,0.3162117991101254,0.6837882008898746,0.0,0.0,0.0,0.0,0.6837882008898746,0.3162117991101254,0.0,0.0,0.3162117991101254,0.0,0.0,0.6837882008898746,0.0
0,49,3,34,2,2,3,13634.88772150153,0,13634.88772150153,0.3473046625723559,1467,28,0.18827971179491854,0.0,0.7531188471796741,0.24688115282032586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24688115282032586,0.7531188471796741,0.0,0.24688115282032586,0.0,0.0,0.0,0.7531188471796741,0.0
0,54,2,41,4,2,3,34516.0,201,34314.715594566405,0.5147057130456655,1910,47,0.6791139060846234,0.005454904782572241,0.2725476087138795,0.7274523912861205,0.0,0.0,0.7274523912861205,0.2725476087138795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7274523912861205,0.0,0.0,0.0,0.0,0.2725476087138795
0,49,1,42,2,3,3,7078.162845129831,994,6083.461966441141,0.6438241910639063,2119,37,0.5418766876247845,0.1406530962391807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8696164577322617,0.1303835422677383,0.0,0.0,0.0,0.1303835422677383,0.8696164577322617,0.0,0.0,0.0
0,43,2,32,1,3,3,3053.0282210815817,0,3053.0282210815817,0.4924635501110799,2277,42,0.4798690870991891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8105565668325972,0.18944343316740275,0.0,1.0,0.0,0.0,0.0,0.8105565668325972,0.18944343316740275,0.0,0.0,0.0
0,45,3,39,3,2,3,19206.175386023817,0,19206.175386023817,0.715939410925362,1982,39,0.5107595677593598,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5988520305082025,0.40114796949179754,0.0,0.0
0,44,3,39,2,4,3,4457.510461677243,713,3743.7320755133974,0.8835464151026795,2543,41,0.43065305494138817,0.15993154555746508,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,37,1,32,2,2,2,1473.1727245950906,484,988.9977466855929,0.6254908394723566,2302,41,0.5229215243028796,0.32905339469861217,1.0,0.0,0.0,0.0,0.0,0.3965905743863297,0.0,0.6034094256136703,0.0,0.3965905743863297,0.0,0.0,0.6034094256136703,0.0,0.0,0.0,0.0,1.0,0.0
0,50,1,36,3,3,3,1438.3,627,811.2844092287107,0.4022528583080697,1950,47,0.3962538976928223,0.43563578361680844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12487007690592267,0.8751299230940773,0.0,0.0,0.12487007690592267,0.0,0.0,0.8751299230940773,0.0
0,41,3,25,2,2,2,9353.461930319952,2236,7116.671934287019,0.6486349310433493,7363,58,0.9441920682332532,0.24020482346626604,0.5254451263621795,0.47455487363782045,0.0,0.0,0.0,0.0,0.5254451263621795,0.0,0.47455487363782045,0.0,0.47455487363782045,0.0,0.5254451263621795,0.0,0.47455487363782045,0.0,0.0,0.5254451263621795,0.0
0,43,1,38,2,3,2,34516.0,2378,32137.919408281505,0.5219925777565144,1839,35,0.39299284099647575,0.06854745486277232,0.0,1.0,0.8905090274455378,0.0,0.0,0.0,0.0,0.0,0.10949097255446216,0.8905090274455378,0.0,0.10949097255446216,0.0,0.0,0.0,0.10949097255446216,0.8905090274455378,0.0,0.0
0,49,3,39,2,1,3,2792.8559716183595,0,2792.8559716183595,0.7983392621195665,799,15,0.8698348731984844,0.0,0.7971467612721348,0.2028532387278652,0.0,0.0,0.0,0.2028532387278652,0.0,0.7971467612721348,0.0,0.0,1.0,0.0,0.0,0.0,0.2028532387278652,0.0,0.0,0.7971467612721348,0.0
0,56,3,35,2,2,3,13695.661068507894,2219,11476.16005796604,1.0779377939931254,9038,63,0.800077337197736,0.1620151311908614,0.0,1.0,0.0016812434290432998,0.0,0.0,0.0,0.0,0.0,0.9983187565709567,0.9983187565709567,0.0016812434290432998,0.0,0.0,0.9983187565709567,0.0,0.0,0.0016812434290432998,0.0,0.0
0,40,0,25,2,2,3,1798.7530550763088,1733,65.27736254434812,0.5432141542512837,847,21,0.5101241322959986,0.962692219834995,0.45863736160386803,0.541362638396132,0.0,0.0,0.0,0.45863736160386803,0.0,0.541362638396132,0.0,0.0,0.541362638396132,0.45863736160386803,0.0,0.0,0.45863736160386803,0.0,0.541362638396132,0.0,0.0
0,43,2,29,5,2,3,1467.4388235660545,420,1046.6504725303507,0.4836116201205066,1803,42,0.5067738979945445,0.2864231537096444,0.715941610959571,0.284058389040429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.715941610959571,0.284058389040429,0.0,0.0,0.0,0.0,0.284058389040429,0.715941610959571,0.0
0,36,3,35,2,2,3,1586.1933266807655,0,1586.1933266807655,0.49702090018170436,2109,41,0.4137387477286953,0.0,1.0,0.0,0.0,0.0,0.005225045426093922,0.0,0.9947749545739061,0.0,0.0,0.005225045426093922,0.9947749545739061,0.0,0.0,0.0,0.0,0.0,0.0,0.9947749545739061,0.005225045426093922
0,53,3,37,2,2,3,2450.9967675566545,1012,1438.9298853937646,0.46762456656942736,2399,29,0.3229827211352837,0.4132006464886691,1.0,0.0,0.0,0.0,0.0,0.9665589185551432,0.0,0.0334410814448568,0.0,0.0,0.9665589185551432,0.0334410814448568,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,47,3,35,2,3,1,5505.378104111822,0,5505.378104111822,0.279291554102485,1674,33,0.14676610068105977,0.0,1.0,0.0,0.0,0.0,0.5592609589157365,0.0,0.0,0.0,0.44073904108426354,0.0,0.5592609589157365,0.44073904108426354,0.0,0.0,0.0,0.0,0.0,0.44073904108426354,0.5592609589157365
0,47,2,36,3,2,1,1742.012030054239,0,1742.012030054239,0.25430071398757875,1755,30,0.17688198652334083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604031087879084,0.7395968912120916
0,37,1,26,1,2,3,3056.062359828233,0,3056.062359828233,0.747734466591037,2752,52,0.63855028925621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83839963809219,0.16160036190781002,0.0,0.0,0.16160036190781002,0.83839963809219,0.0,0.16160036190781002,0.0,0.0,0.83839963809219,0.0
0,49,3,40,2,3,4,3922.388545058884,684,3238.048095663041,0.9394446151716993,2490,41,0.5721935872449279,0.1750280350564075,0.7156207169717858,0.28437928302821425,0.0,0.0,0.7156207169717858,0.0,0.0,0.0,0.28437928302821425,0.0,1.0,0.0,0.0,0.0,0.0,0.28437928302821425,0.0,0.0,0.7156207169717858
0,45,2,38,4,2,1,1683.6976134495437,0,1683.6976134495437,0.4835422138213059,1757,36,0.4194367043165762,0.0,0.31305856499648965,0.6869414350035103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31305856499648965,0.6869414350035103,0.0,0.0,0.6869414350035103,0.0,0.0,0.0,0.31305856499648965
0,36,1,29,5,2,5,12219.674256353694,0,12219.674256353694,0.8939074832553809,8485,91,0.8200194543843315,0.0,0.8931137413224726,0.10688625867752743,0.0,0.0,0.0,0.0,0.10688625867752743,0.8931137413224726,0.0,0.0,0.0,0.10688625867752743,0.8931137413224726,0.0,0.0,0.0,0.0,1.0,0.0
0,57,0,47,6,2,4,2956.187886298364,374,2581.7369591822903,0.8974194731984303,2602,33,0.5536418750854522,0.12652914330643378,1.0,0.0,0.0,0.6894171338713246,0.31058286612867536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,40,3,30,4,2,4,1467.449423718209,416,1050.883923402275,0.5202054071209359,1803,38,0.5783003556969746,0.28360679129713595,0.7162020569584509,0.28379794304154915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7162020569584509,0.0,0.28379794304154915,0.0,0.0,0.28379794304154915,0.0,0.7162020569584509,0.0
0,47,2,37,2,2,3,1438.3,0,1438.3,0.7371652941755217,951,26,0.7196068590017354,0.0,0.0,1.0,0.0,0.0,0.0,0.30613683812426773,0.0,0.0,0.6938631618757323,0.0,0.6938631618757323,0.0,0.30613683812426773,0.0,1.0,0.0,0.0,0.0,0.0
0,45,2,32,3,3,3,34516.0,0,34516.0,0.6730151379471004,2361,49,0.5645710465323964,0.0,0.0,1.0,0.0,0.0,0.694186488716336,0.30581351128366396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30581351128366396,0.0,0.0,0.694186488716336,0.0,0.0
0,49,2,37,1,2,4,8707.634412374113,31,8675.853957688836,0.2455945799936145,5236,55,0.34520271000319275,0.00337065428480207,0.0,1.0,0.0,0.0,0.24076102034300495,0.759238979656995,0.0,0.0,0.0,0.24076102034300495,0.759238979656995,0.0,0.0,0.0,0.0,0.759238979656995,0.24076102034300495,0.0,0.0
0,48,2,37,1,3,3,3449.4642864736434,0,3449.4642864736434,0.6928277147439131,2447,45,0.5162626125909253,0.0,0.619747854491566,0.380252145508434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380252145508434,0.619747854491566,0.0,0.0,0.380252145508434,0.0,0.0,0.619747854491566
