permanencia,edad,num_personas_dependientes,num_meses_cliente,productos_financieros_contratados,num_meses_inactivo_12_meses,veces_contactado_12_meses,limite_credito,saldo_pendiente_tarjeta,credito_disponible,dif_cantidad_gastada_trimestre,credito_gastado_anual,total_transacciones,dif_total_trans_trimestre,ratio_utilizacion_credito,genero_F,genero_M,nivel_educativo_College,nivel_educativo_Doctorate,nivel_educativo_Graduate,nivel_educativo_High School,nivel_educativo_Post-Graduate,nivel_educativo_Uneducated,nivel_educativo_Unknown,estado_civil_Divorced,estado_civil_Married,estado_civil_Single,estado_civil_Unknown,banda_salarial_$120K +,banda_salarial_$40K - $60K,banda_salarial_$60K - $80K,banda_salarial_$80K - $120K,banda_salarial_Less than $40K,banda_salarial_Unknown
0,43,2,36,1,3,2,5278.047396460078,2517,2761.047396460078,0.9280393923000498,9448,62,0.6389885119653284,0.47682868262243694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8455067637939618,0.15449323620603816,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,2,39,3,2,3,15560.498810808589,0,15560.498810808589,0.8843431330213107,2915,45,0.5042773145531622,0.0,0.40472506382965867,0.5952749361703413,0.0,0.40472506382965867,0.0,0.0,0.0,0.5952749361703413,0.0,0.0,0.40472506382965867,0.5952749361703413,0.0,0.0,0.5952749361703413,0.0,0.0,0.0,0.40472506382965867
0,51,2,41,2,2,3,6630.0,916,5714.0,0.927,842,24,0.5,0.138,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,49,2,38,3,2,4,29893.0,0,29893.0,0.519,2063,48,0.846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,44,3,33,2,3,2,1438.3,0,1438.3,0.2880483133109522,1690,37,0.3273686726986148,0.0,1.0,0.0,0.0,0.5145617903482984,0.0,0.0,0.0,0.0,0.4854382096517016,0.0,0.4854382096517016,0.5145617903482984,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,2,36,2,2,3,5757.381110094854,0,5757.381110094854,0.9810894391758291,9061,66,0.6899244114956967,0.0,0.0,1.0,0.0,0.0,0.8683464112067416,0.0,0.0,0.0,0.1316535887932584,0.0,0.8683464112067416,0.1316535887932584,0.0,0.0,0.8683464112067416,0.1316535887932584,0.0,0.0,0.0
0,40,2,36,6,1,3,2387.0,2013,374.0,0.449,2134,41,0.952,0.843,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,52,2,46,1,4,3,2044.527886948215,438,1605.5716529769857,0.684218718375145,2503,43,0.6231070588135764,0.2140482550080544,1.0,0.0,0.2911008872266839,0.0,0.7088991127733161,0.0,0.0,0.0,0.0,0.0,0.7088991127733161,0.2911008872266839,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,49,3,39,2,3,3,34516.0,1275,33240.81714215315,0.9926438145690601,4718,50,0.5021123955014758,0.037,0.6361903588590665,0.3638096411409335,0.0,0.0,0.0,0.6361903588590665,0.0,0.0,0.3638096411409335,0.0,0.6361903588590665,0.3638096411409335,0.0,0.3638096411409335,0.0,0.0,0.0,0.0,0.6361903588590665
0,45,2,38,3,3,3,1518.9506281989454,0,1518.9506281989454,0.7705395356476407,2824,53,0.6909338747515973,0.0,1.0,0.0,0.5163091768532061,0.0,0.0,0.4836908231467939,0.0,0.0,0.0,0.0,0.5163091768532061,0.4836908231467939,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,2,42,4,1,2,1936.2194689373434,0,1936.2194689373434,0.7620270949693457,2453,40,0.5522217843427797,0.0,0.4014976105648763,0.5985023894351237,0.0,0.0,0.0,0.4014976105648763,0.0,0.0,0.5985023894351237,0.0,0.4014976105648763,0.5985023894351237,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,4,36,4,3,3,4951.760822745351,0,4951.760822745351,0.8966183370512507,8610,59,0.9624895701993861,0.0,0.11541670707881224,0.8845832929211878,0.8845832929211878,0.0,0.0,0.11541670707881224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8845832929211878,0.0,0.0,0.11541670707881224,0.0
0,47,4,37,2,2,2,9384.834384993377,0,9384.834384993377,0.5901942691677704,2200,41,0.8155328896168748,0.0,0.15534330251001693,0.8446566974899831,0.0,0.0,0.0,0.8446566974899831,0.0,0.0,0.15534330251001693,0.0,0.8446566974899831,0.15534330251001693,0.0,0.0,0.0,0.0,0.8446566974899831,0.0,0.15534330251001693
0,45,2,27,5,2,3,12145.109335810661,0,12145.109335810661,0.49704764293445475,2260,48,0.6316124388999509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6566222104254275,0.34337778957457255,0.0,0.0,0.0,0.34337778957457255,0.6566222104254275,0.0,0.0
0,54,1,41,4,3,2,2421.9553693730613,278,2143.1291974211495,0.796545135980482,2519,58,0.6266543653179957,0.11555838819027853,1.0,0.0,0.0,0.0,0.0,0.9525167896845986,0.0,0.0,0.04748321031540137,0.0,0.04748321031540137,0.9525167896845986,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,48,1,35,3,2,4,2509.9787723565537,0,2509.9787723565537,0.20547364616446817,1528,32,0.13127803626817836,0.0,0.2610541534212725,0.7389458465787275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2610541534212725,0.7389458465787275,0.0,0.0,0.0
0,45,4,36,4,2,2,1438.3,0,1438.3,0.7131950879821605,2514,45,0.452,0.0,1.0,0.0,0.0,0.0,0.32610785251257346,0.6738921474874265,0.0,0.0,0.0,0.0,0.6738921474874265,0.32610785251257346,0.0,0.0,0.6738921474874265,0.0,0.0,0.32610785251257346,0.0
0,42,3,32,5,2,1,1704.3897740485347,0,1704.3897740485347,0.6158807087928523,2374,44,0.5115492068243033,0.0,1.0,0.0,0.0,0.0,0.055525032809150554,0.0,0.0,0.9444749671908494,0.0,0.9444749671908494,0.055525032809150554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,1,38,1,2,2,10143.483030751626,557,9586.150085217767,0.7475524169443845,1013,27,0.2970595133996031,0.054373945905742294,0.0,1.0,0.0,0.0,0.6473088798302653,0.3526911201697347,0.0,0.0,0.0,0.0,0.3526911201697347,0.6473088798302653,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,54,0,40,2,2,4,1445.4657807281205,0,1445.4657807281205,0.6071774395133755,1970,43,0.34448099867106763,0.0,0.3023536172202751,0.6976463827797249,0.0,0.0,0.3023536172202751,0.0,0.0,0.6976463827797249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6976463827797249,0.3023536172202751,0.0
0,43,3,35,4,3,3,6394.174475041495,0,6394.174475041495,0.632,2422,50,0.49148384678078394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5290791735823646,0.0,0.0,0.47092082641763544,0.0,0.0,0.47092082641763544,0.0,0.5290791735823646,0.0
0,55,0,46,2,3,3,4616.230709541112,757,3858.781187040473,0.7933689062156687,2870,48,0.5644579646328046,0.16388291800473376,0.8548944266035498,0.14510557339645025,0.0,0.0,0.0,0.8548944266035498,0.0,0.0,0.14510557339645025,0.0,1.0,0.0,0.0,0.0,0.8548944266035498,0.14510557339645025,0.0,0.0,0.0
0,46,3,36,2,3,2,2893.5260265652228,2460,433.4146557234165,0.6395641187899471,2431,47,0.5731055591770748,0.8498490840172864,1.0,0.0,0.0,0.0,0.8490840172864702,0.0,0.0,0.1509159827135298,0.0,0.0,0.1509159827135298,0.8490840172864702,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,45,3,36,2,2,3,3750.5410863749585,122,3628.0584790451744,0.4367559234261855,1768,36,0.3965173926702161,0.031926745986436564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41951370933751697,0.580486290662483,0.0,0.0,0.41951370933751697,0.0,0.0,0.0,0.580486290662483
0,43,2,36,4,2,3,4020.4940644850008,0,4020.4940644850008,0.563670516086787,1956,39,0.3470997740612541,0.0,1.0,0.0,0.9823548398213942,0.0,0.0,0.017645160178605845,0.0,0.0,0.0,0.0,0.9823548398213942,0.0,0.017645160178605845,0.0,0.017645160178605845,0.0,0.0,0.9823548398213942,0.0
0,43,3,38,2,3,2,3675.7615593362048,0,3675.7615593362048,0.36313820727840607,1716,41,0.4784010597305693,0.0,0.42818393986717285,0.5718160601328272,0.0,0.0,0.5718160601328272,0.0,0.0,0.42818393986717285,0.0,0.0,1.0,0.0,0.0,0.0,0.42818393986717285,0.0,0.5718160601328272,0.0,0.0
0,49,1,40,2,3,3,4423.944407117178,639,3784.5062624048005,0.7657422335669917,2725,43,0.6146234343987999,0.14400217952708172,1.0,0.0,0.0,0.0,0.47356949857464636,0.5264305014253536,0.0,0.0,0.0,0.0,0.5264305014253536,0.47356949857464636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,49,1,37,2,2,4,2447.730112425233,911,1535.7674784626329,0.6497050051075086,2286,35,0.46561611329909036,0.372741060009339,0.3900160607475607,0.6099839392524393,0.0,0.0,0.6099839392524393,0.3900160607475607,0.0,0.0,0.0,0.0,0.3900160607475607,0.6099839392524393,0.0,0.0,0.0,0.6099839392524393,0.0,0.3900160607475607,0.0
0,33,1,36,1,2,3,8925.204158893128,167,8757.731831109213,0.4485327621514836,741,10,0.4294836995314108,0.01894032278508568,0.0031409060481221163,0.9968590939518779,0.0,0.0,0.0,0.0031409060481221163,0.0,0.0,0.9968590939518779,0.0,1.0,0.0,0.0,0.0,0.0,0.9968590939518779,0.0,0.0,0.0031409060481221163
0,53,1,45,4,2,2,8381.385923718904,654,7727.221505379836,0.49126549365677363,2207,38,0.5525171065521424,0.07747311827520487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004887586326389,0.6995112413673611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,4,39,4,3,4,17504.0,476,17028.0,0.892,10468,66,0.737,0.027,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,3,36,4,2,2,1763.0,0,1763.0,0.896,2813,43,0.536,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,33,0,24,4,2,3,3996.6303669704444,0,3996.6303669704444,0.8308270881548505,7579,73,0.7870764050682684,0.0,0.0,1.0,0.3607045273345425,0.0,0.6392954726654575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6392954726654575,0.3607045273345425,0.0,0.0,0.0
0,41,2,37,5,3,4,27742.0,2517,25225.0,0.835,8646,85,0.977,0.091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,54,0,34,3,3,3,2215.2489328047354,625,1589.3644537110908,0.6617289074221819,2540,48,0.5930177096880708,0.2821511215864506,1.0,0.0,0.07111070821343679,0.0,0.0,0.9288892917865632,0.0,0.0,0.0,0.0,0.0,0.07111070821343679,0.9288892917865632,0.0,0.0,0.0,0.0,1.0,0.0
0,43,2,32,3,2,2,5614.089204961603,1143,4470.956134893677,0.6188999475782557,2218,46,0.6296845710277548,0.20368038441376252,1.0,0.0,0.0,0.0,0.6803844137625221,0.0,0.3196155862374779,0.0,0.0,0.0,0.3196155862374779,0.6803844137625221,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,58,4,48,1,4,3,5396.0,1803,3593.0,0.493,2107,39,0.393,0.334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,52,3,36,2,3,3,3022.0,895,2127.0,0.95,2724,38,0.9,0.296,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,51,3,40,3,3,2,4421.470779404382,0,4421.470779404382,0.9813969154467138,8622,72,0.8701560766569407,0.0,0.0,1.0,0.0,0.0,0.5619782036496707,0.0,0.0,0.0,0.43802179635032934,0.0,0.43802179635032934,0.5619782036496707,0.0,0.0,0.5619782036496707,0.0,0.0,0.43802179635032934,0.0
0,44,4,37,2,3,3,24615.387414688743,221,24393.96189128291,0.6304323944596483,2038,36,0.4954306766961937,0.009094887217301064,0.0,1.0,0.0,0.0,0.3498033545115794,0.6501966454884206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6501966454884206,0.0,0.3498033545115794,0.0,0.0,0.0
0,44,4,36,2,2,3,34172.86050989195,34,34138.164705564544,0.880233614005325,8113,76,0.5480537863705216,0.0010487396774026755,0.0,1.0,0.0,0.9126050268831104,0.0,0.0,0.0,0.0873949731168896,0.0,0.0,0.0,0.9126050268831104,0.0873949731168896,0.0873949731168896,0.0,0.9126050268831104,0.0,0.0,0.0
0,47,2,38,4,3,3,34516.0,0,34516.0,0.7364835088291404,2512,53,0.6882262608838119,0.0,0.0,1.0,0.0,0.5841386605920524,0.41586133940794756,0.0,0.0,0.0,0.0,0.0,0.5841386605920524,0.41586133940794756,0.0,0.5841386605920524,0.0,0.0,0.41586133940794756,0.0,0.0
0,61,0,50,3,1,3,18742.294346125273,0,18742.294346125273,0.6668468223013575,2101,51,0.8418308099386762,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027833376259309595,0.0,0.9721666237406904,0.0,0.0,0.0
0,46,3,34,2,3,2,13197.24430992965,0,13197.24430992965,0.4213193275768352,1363,36,0.4901165582062319,0.0,0.0,1.0,0.0,0.0,0.8164358857830671,0.0,0.0,0.18356411421693286,0.0,0.0,0.0,0.8164358857830671,0.18356411421693286,0.18356411421693286,0.0,0.8164358857830671,0.0,0.0,0.0
0,61,0,56,3,3,3,9680.510518051768,0,9680.510518051768,0.8563671114611741,2267,46,0.8883875464716497,0.0,0.7336218292879468,0.26637817071205316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7336218292879468,0.26637817071205316,0.0,0.0,0.0
0,51,1,35,4,2,2,2182.6533471393927,466,1715.766865128768,0.8546467305196906,2745,48,0.5194268288878625,0.21426991457500855,0.39666580378796523,0.6033341962120348,0.0,0.0,0.0,0.0,0.0,0.6033341962120348,0.39666580378796523,0.0,0.6033341962120348,0.39666580378796523,0.0,0.0,0.0,0.6033341962120348,0.0,0.39666580378796523,0.0
0,47,2,33,2,3,3,3088.5268842803684,915,2172.749515982073,0.6389456483580525,2385,43,0.45680850967672415,0.2950092841054075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26905222874216295,0.730947771257837,0.0,0.0,0.26905222874216295,0.0,0.0,0.0,0.730947771257837
0,49,1,38,2,2,3,5263.532547504872,0,5263.532547504872,0.7720063955517859,2325,36,0.39277159771995585,0.0,0.39167559653554895,0.608324403464451,0.0,0.0,0.608324403464451,0.39167559653554895,0.0,0.0,0.0,0.0,0.608324403464451,0.0,0.39167559653554895,0.0,0.0,0.608324403464451,0.0,0.39167559653554895,0.0
0,44,3,34,2,3,2,1689.0,0,1689.0,0.202,1588,37,0.276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,44,3,34,2,3,3,26021.0,0,26021.0,1.04,8898,60,0.538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,44,4,38,2,2,3,3438.42503358504,0,3438.42503358504,0.8094279929281665,2659,36,0.30577442905432006,0.0,0.0,1.0,0.9520861320866663,0.0,0.0,0.0,0.0,0.04791386791333374,0.0,0.0,0.9520861320866663,0.04791386791333374,0.0,0.0,0.0,0.9520861320866663,0.04791386791333374,0.0,0.0
0,53,2,41,3,2,2,34234.5271421198,310,33924.17121616641,0.7602718666567805,7480,66,0.6418066848588204,0.00902853602773491,0.0,1.0,0.0,0.5642835017334319,0.0,0.0,0.0,0.4357164982665681,0.0,0.0,1.0,0.0,0.0,0.5642835017334319,0.0,0.0,0.4357164982665681,0.0,0.0
0,50,4,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,49,2,36,1,2,3,7997.466178674944,2352,5644.537035942946,0.30173148202852684,1676,37,0.26727070627487426,0.29384747962141244,0.30182613928509494,0.6981738607149051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30182613928509494,0.6981738607149051,0.0,0.6981738607149051,0.30182613928509494,0.0,0.0,0.0,0.0
0,32,1,36,6,3,2,4819.0,2134,2685.0,0.834,9330,64,0.882,0.443,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,37,0,21,3,3,4,8654.638081075505,0,8654.638081075505,0.43820629543490364,875,18,0.3815817085240806,0.0,0.04557721967892614,0.9544227803210739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544227803210739,0.04557721967892614,0.0,0.9544227803210739,0.0,0.0,0.0,0.04557721967892614,0.0
0,50,1,44,3,4,3,7050.0,1008,6042.0,0.639,2176,39,0.56,0.143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,45,2,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,55,2,44,2,2,3,16112.158795168543,55,16056.40679214314,0.5110908584263306,2127,47,0.6670737349131866,0.003466445783962921,0.2888704819969101,0.7111295180030899,0.0,0.2888704819969101,0.0,0.0,0.0,0.7111295180030899,0.0,0.0,0.2888704819969101,0.7111295180030899,0.0,0.7111295180030899,0.0,0.0,0.0,0.2888704819969101,0.0
0,52,3,36,3,2,2,3783.4570917002106,2517,1266.4570917002104,0.758458943012597,2636,47,0.5407550313549336,0.6653765900212736,0.4716631827851603,0.5283368172148397,0.0,0.4716631827851603,0.5283368172148397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5283368172148397,0.0,0.0,0.0,0.4716631827851603,0.0
0,49,3,32,2,2,3,2893.5204622847386,0,2893.5204622847386,0.5136437049842265,2096,38,0.4523835520070331,0.0,0.5342471107203831,0.4657528892796169,0.0,0.0,0.4657528892796169,0.0,0.0,0.0,0.5342471107203831,0.0,0.5342471107203831,0.4657528892796169,0.0,0.0,0.4657528892796169,0.0,0.0,0.5342471107203831,0.0
0,51,2,45,5,2,3,34516.0,0,34516.0,0.5222053131010648,1640,38,0.525160518029306,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053563701941182,0.29464362980588177,0.0,0.0,0.0,1.0,0.0,0.0
0,48,1,41,3,3,2,1939.657959963226,849,1089.9520429155582,0.7095250493262714,2517,42,0.3171198084524827,0.4380980557369846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9455339526331624,0.05446604736683758,0.0,0.0,0.05446604736683758,0.0,0.0,0.9455339526331624,0.0
0,33,1,36,4,3,2,1819.0,725,1094.0,0.737,2254,45,0.406,0.399,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,39,2,34,1,2,4,23975.53495272648,0,23975.53495272648,0.9038942065473198,8337,68,0.8139608948317288,0.0,0.0,1.0,0.0,0.0,0.6425168965081172,0.0,0.0,0.0,0.35748310349188284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,44,3,36,4,2,3,25247.84807461499,0,25247.84807461499,0.8460323006914776,2273,37,0.5816398044835939,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04121804595169953,0.0,0.9587819540483005,0.0,0.0,0.0
0,51,2,41,4,2,1,7520.245965566128,78,7442.10623064405,0.8392624105033792,778,22,0.5763288046559103,0.010166138982209132,0.19933605847468883,0.8006639415253112,0.19933605847468883,0.0,0.0,0.8006639415253112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8006639415253112,0.0,0.0,0.0,0.19933605847468883,0.0
0,50,2,39,5,2,2,1630.4656547156249,0,1630.4656547156249,0.6921994076384145,2313,41,0.4086045167570893,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.866691348399395,0.0,0.0,0.133308651600605,0.0
0,43,2,34,2,2,2,1909.891332204361,0,1909.891332204361,0.9136825027856301,2880,41,0.45203772078373544,0.0,1.0,0.0,0.0,0.6784911686505812,0.0,0.0,0.0,0.32150883134941877,0.0,0.6784911686505812,0.32150883134941877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,54,1,38,4,2,1,34082.24856482622,180,33901.541582389036,0.8069454863226119,7555,64,0.5930115370263603,0.005256930398172775,0.0,1.0,0.0,0.32855814988579846,0.0,0.0,0.0,0.6714418501142015,0.0,0.0,1.0,0.0,0.0,0.32855814988579846,0.0,0.0,0.6714418501142015,0.0,0.0
0,41,2,30,4,3,3,2198.628474410348,0,2198.628474410348,0.8434155845238406,2873,53,0.6948865158768743,0.0,0.2671440698706493,0.7328559301293507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7328559301293507,0.0,0.0,0.2671440698706493,0.0
0,33,3,15,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,52,1,42,1,1,1,1952.7911295322363,1589,363.1314989084816,0.9516626963027575,940,23,0.8722695313361991,0.8162754868820628,0.7725091091309376,0.22749089086906238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22749089086906238,0.7725091091309376,0.0,0.0,0.0,0.0,0.22749089086906238,0.7725091091309376,0.0
0,45,3,40,3,5,3,4097.0,655,3442.0,1.084,2611,51,0.545,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,39,1,33,3,2,4,2080.180105937786,972,1107.775785059277,1.1302001869490335,2857,58,0.7341128691610093,0.4675585638615868,0.032856697740396346,0.9671433022596037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.032856697740396346,0.9671433022596037,0.0,0.0,0.9671433022596037,0.0,0.0,0.032856697740396346,0.0
0,31,0,36,4,3,3,1579.084566113956,0,1579.084566113956,0.6277610950256054,2570,56,0.7644838817229528,0.0,0.8411073089388701,0.1588926910611299,0.0,0.0,0.8411073089388701,0.0,0.0,0.0,0.1588926910611299,0.0,0.1588926910611299,0.8411073089388701,0.0,0.0,0.1588926910611299,0.0,0.0,0.8411073089388701,0.0
0,45,3,38,2,3,2,8098.439262107013,0,8098.439262107013,1.0397667486363693,5486,63,0.853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6575683057846125,0.0,0.34243169421538755,0.0,0.0,0.0,0.0,0.34243169421538755,0.6575683057846125
0,39,1,30,3,2,2,1475.232620423646,501,974.0635019285667,0.6790481310147956,2250,43,0.5741614330381938,0.3401253347770971,1.0,0.0,0.0,0.0,0.0,0.6540775529557475,0.0,0.34592244704425246,0.0,0.6540775529557475,0.0,0.0,0.34592244704425246,0.0,0.0,0.0,0.0,1.0,0.0
0,40,3,31,5,2,2,17554.95428960548,0,17554.95428960548,0.4990410413960985,2096,52,0.7141819018057816,0.0,0.20615670713213874,0.7938432928678613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20615670713213874,0.7938432928678613,0.0,0.0,0.0,0.0,0.0,0.7938432928678613,0.0,0.20615670713213874
0,45,1,33,3,2,4,2522.6776227359287,0,2522.6776227359287,0.2733157163474266,1536,31,0.15135995024238336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9083472102430096,0.0,0.09165278975699043,0.0
0,43,3,36,6,2,2,9422.0,2108,7314.0,0.891,4633,58,0.611,0.224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,43,1,31,3,2,3,2816.4955636296368,0,2816.4955636296368,0.5436785756422093,2059,49,0.4366562561448886,0.0,1.0,0.0,0.0,0.0,0.3616073184253895,0.0,0.0,0.0,0.6383926815746105,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,43,3,34,3,3,3,1438.3,0,1438.3,0.5883377198737947,2476,36,0.6924196285461509,0.0,1.0,0.0,0.0,0.0,0.6213257900272164,0.37867420997278356,0.0,0.0,0.0,0.0,0.37867420997278356,0.6213257900272164,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,52,4,38,1,3,4,3914.1866537867927,0,3914.1866537867927,0.850929672620112,6956,70,0.7278785765355203,0.0,1.0,0.0,0.0,0.0,0.6636542732844181,0.0,0.33634572671558194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33634572671558194,0.0,0.0,0.6636542732844181,0.0
0,46,2,37,3,2,3,34516.0,0,34516.0,0.8595529966644844,2203,39,0.5520941518902163,0.0,0.7877224847144856,0.21227751528551442,0.21227751528551442,0.0,0.0,0.7877224847144856,0.0,0.0,0.0,0.0,0.0,0.21227751528551442,0.7877224847144856,0.21227751528551442,0.0,0.0,0.0,0.0,0.7877224847144856
0,50,2,36,2,3,3,4760.438662538372,0,4760.438662538372,0.5439553808087246,2771,49,0.31307620124113633,0.0,0.804832817296472,0.19516718270352795,0.804832817296472,0.0,0.0,0.19516718270352795,0.0,0.0,0.0,0.0,0.804832817296472,0.19516718270352795,0.0,0.0,0.804832817296472,0.0,0.19516718270352795,0.0,0.0
0,44,1,25,3,2,3,3100.739524094628,0,3100.739524094628,0.6611056936391306,2512,37,0.37052626764554775,0.0,1.0,0.0,0.005315834803512831,0.0,0.9946841651964872,0.0,0.0,0.0,0.0,0.0,0.005315834803512831,0.9946841651964872,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,52,2,38,4,3,3,34516.0,2149,32366.88912520756,0.7735693686714362,7979,67,0.8442386623250353,0.06214681010676249,0.0,1.0,0.0,0.0,0.0,0.6789008422302074,0.3210991577697926,0.0,0.0,0.0,0.6789008422302074,0.3210991577697926,0.0,0.0,0.0,0.0,1.0,0.0,0.0
